"source","target","volume","year","source_part_of","kind"
"L00819","L00819","S139",1967,"","same_text"
"L00819","L00820","S139",1967,"","same_text"
"L00820","L00820","S139",1967,"","same_text"
"L00815","L00816","S139",1967,"L00816","part_of"
"L00821","L00822","S140",1967,"","same_text"
"L00821","L00823","S140",1967,"","same_text"
"L00821","L00824","S140",1967,"","same_text"
"L00821","L00825","S140",1967,"","same_text"
"L00821","L00826","S140",1967,"","same_text"
"L00822","L00823","S140",1967,"","same_text"
"L00822","L00824","S140",1967,"","same_text"
"L00822","L00825","S140",1967,"","same_text"
"L00822","L00826","S140",1967,"","same_text"
"L00823","L00824","S140",1967,"","same_text"
"L00823","L00825","S140",1967,"","same_text"
"L00823","L00826","S140",1967,"","same_text"
"L00824","L00825","S140",1967,"","same_text"
"L00824","L00826","S140",1967,"","same_text"
"L00825","L00826","S140",1967,"","same_text"
"L00827","L00828","S141",1967,"","same_text"
"L00827","L00829","S141",1967,"","same_text"
"L00827","L00830","S141",1967,"","same_text"
"L00827","L00831","S141",1967,"","same_text"
"L00827","L00832","S141",1967,"","same_text"
"L00827","L00833","S141",1967,"","same_text"
"L00827","L00834","S141",1967,"","same_text"
"L00827","L00835","S141",1967,"","same_text"
"L00827","L00836","S141",1967,"","same_text"
"L00827","L00837","S141",1967,"","same_text"
"L00829","L00829","S141",1967,"","same_text"
"L00829","L00830","S141",1967,"","same_text"
"L00829","L00831","S141",1967,"","same_text"
"L00829","L00832","S141",1967,"","same_text"
"L00829","L00833","S141",1967,"","same_text"
"L00829","L00834","S141",1967,"","same_text"
"L00829","L00835","S141",1967,"","same_text"
"L00829","L00836","S141",1967,"","same_text"
"L00829","L00837","S141",1967,"","same_text"
"L00830","L00830","S141",1967,"","same_text"
"L00830","L00831","S141",1967,"","same_text"
"L00830","L00832","S141",1967,"","same_text"
"L00830","L00833","S141",1967,"","same_text"
"L00830","L00834","S141",1967,"","same_text"
"L00830","L00835","S141",1967,"","same_text"
"L00830","L00836","S141",1967,"","same_text"
"L00830","L00837","S141",1967,"","same_text"
"L00831","L00831","S141",1967,"","same_text"
"L00831","L00832","S141",1967,"","same_text"
"L00831","L00833","S141",1967,"","same_text"
"L00831","L00834","S141",1967,"","same_text"
"L00831","L00835","S141",1967,"","same_text"
"L00831","L00836","S141",1967,"","same_text"
"L00831","L00837","S141",1967,"","same_text"
"L00832","L00832","S141",1967,"","same_text"
"L00832","L00833","S141",1967,"","same_text"
"L00832","L00834","S141",1967,"","same_text"
"L00832","L00835","S141",1967,"","same_text"
"L00832","L00836","S141",1967,"","same_text"
"L00832","L00837","S141",1967,"","same_text"
"L00836","L00833","S141",1967,"","same_text"
"L00836","L00834","S141",1967,"","same_text"
"L00836","L00835","S141",1967,"","same_text"
"L00836","L00836","S141",1967,"","same_text"
"L00836","L00837","S141",1967,"","same_text"
"L00837","L00834","S141",1967,"","same_text"
"L00837","L00835","S141",1967,"","same_text"
"L00837","L00836","S141",1967,"","same_text"
"L00837","L00837","S141",1967,"","same_text"
"L00828","L00837","S141",1967,"L00837","part_of"
"L00833","L00836","S141",1967,"L00836","part_of"
"L00834","L00836","S141",1967,"L00836","part_of"
"L00835","L00836","S141",1967,"L00836","part_of"
"L00838","L00839","S142",1967,"","same_text"
"L00838","L00840","S142",1967,"","same_text"
"L00838","L00841","S142",1967,"","same_text"
"L00838","L00842","S142",1967,"","same_text"
"L00838","L00843","S142",1967,"","same_text"
"L00839","L00840","S142",1967,"","same_text"
"L00839","L00841","S142",1967,"","same_text"
"L00839","L00842","S142",1967,"","same_text"
"L00839","L00843","S142",1967,"","same_text"
"L00840","L00841","S142",1967,"","same_text"
"L00840","L00842","S142",1967,"","same_text"
"L00840","L00843","S142",1967,"","same_text"
"L00841","L00842","S142",1967,"","same_text"
"L00841","L00843","S142",1967,"","same_text"
"L00842","L00843","S142",1967,"","same_text"
"L00844","L00845","S143",1967,"","same_text"
"L00844","L00846","S143",1967,"","same_text"
"L00844","L00847","S143",1967,"","same_text"
"L00844","L00848","S143",1967,"","same_text"
"L00844","L00849","S143",1967,"","same_text"
"L00845","L00846","S143",1967,"","same_text"
"L00845","L00847","S143",1967,"","same_text"
"L00845","L00848","S143",1967,"","same_text"
"L00845","L00849","S143",1967,"","same_text"
"L00846","L00847","S143",1967,"","same_text"
"L00846","L00848","S143",1967,"","same_text"
"L00846","L00849","S143",1967,"","same_text"
"L00847","L00848","S143",1967,"","same_text"
"L00847","L00849","S143",1967,"","same_text"
"L00848","L00849","S143",1967,"","same_text"
"L00850","L00851","S149",1969,"","same_text"
"L00850","L00852","S149",1969,"","same_text"
"L00850","L00853","S149",1969,"","same_text"
"L00850","L00854","S149",1969,"","same_text"
"L00850","L00855","S149",1969,"","same_text"
"L00851","L00852","S149",1969,"","same_text"
"L00851","L00853","S149",1969,"","same_text"
"L00851","L00854","S149",1969,"","same_text"
"L00851","L00855","S149",1969,"","same_text"
"L00852","L00853","S149",1969,"","same_text"
"L00852","L00854","S149",1969,"","same_text"
"L00852","L00855","S149",1969,"","same_text"
"L00855","L00854","S149",1969,"","same_text"
"L00855","L00855","S149",1969,"","same_text"
"L00853","L00855","S149",1969,"L00855","part_of"
"L00854","L00855","S149",1969,"L00855","part_of"
"L00859","L00857","S151",1972,"","same_text"
"L00859","L00858","S151",1972,"","same_text"
"L00859","L00859","S151",1972,"","same_text"
"L00859","L00860","S151",1972,"","same_text"
"L00859","L00861","S151",1972,"","same_text"
"L00859","L00862","S151",1972,"","same_text"
"L00859","L00863","S151",1972,"","same_text"
"L00859","L00864","S151",1972,"","same_text"
"L00859","L00865","S151",1972,"","same_text"
"L00859","L00866","S151",1972,"","same_text"
"L00859","L00867","S151",1972,"","same_text"
"L00859","L00868","S151",1972,"","same_text"
"L00859","L00869","S151",1972,"","same_text"
"L00859","L00870","S151",1972,"","same_text"
"L00859","L00871","S151",1972,"","same_text"
"L00859","L00872","S151",1972,"","same_text"
"L00859","L00873","S151",1972,"","same_text"
"L00860","L00858","S151",1972,"","same_text"
"L00860","L00859","S151",1972,"","same_text"
"L00860","L00860","S151",1972,"","same_text"
"L00860","L00861","S151",1972,"","same_text"
"L00860","L00862","S151",1972,"","same_text"
"L00860","L00863","S151",1972,"","same_text"
"L00860","L00864","S151",1972,"","same_text"
"L00860","L00865","S151",1972,"","same_text"
"L00860","L00866","S151",1972,"","same_text"
"L00860","L00867","S151",1972,"","same_text"
"L00860","L00868","S151",1972,"","same_text"
"L00860","L00869","S151",1972,"","same_text"
"L00860","L00870","S151",1972,"","same_text"
"L00860","L00871","S151",1972,"","same_text"
"L00860","L00872","S151",1972,"","same_text"
"L00860","L00873","S151",1972,"","same_text"
"L00861","L00859","S151",1972,"","same_text"
"L00861","L00860","S151",1972,"","same_text"
"L00861","L00861","S151",1972,"","same_text"
"L00861","L00862","S151",1972,"","same_text"
"L00861","L00863","S151",1972,"","same_text"
"L00861","L00864","S151",1972,"","same_text"
"L00861","L00865","S151",1972,"","same_text"
"L00861","L00866","S151",1972,"","same_text"
"L00861","L00867","S151",1972,"","same_text"
"L00861","L00868","S151",1972,"","same_text"
"L00861","L00869","S151",1972,"","same_text"
"L00861","L00870","S151",1972,"","same_text"
"L00861","L00871","S151",1972,"","same_text"
"L00861","L00872","S151",1972,"","same_text"
"L00861","L00873","S151",1972,"","same_text"
"L00862","L00860","S151",1972,"","same_text"
"L00862","L00861","S151",1972,"","same_text"
"L00862","L00862","S151",1972,"","same_text"
"L00862","L00863","S151",1972,"","same_text"
"L00862","L00864","S151",1972,"","same_text"
"L00862","L00865","S151",1972,"","same_text"
"L00862","L00866","S151",1972,"","same_text"
"L00862","L00867","S151",1972,"","same_text"
"L00862","L00868","S151",1972,"","same_text"
"L00862","L00869","S151",1972,"","same_text"
"L00862","L00870","S151",1972,"","same_text"
"L00862","L00871","S151",1972,"","same_text"
"L00862","L00872","S151",1972,"","same_text"
"L00862","L00873","S151",1972,"","same_text"
"L00863","L00861","S151",1972,"","same_text"
"L00863","L00862","S151",1972,"","same_text"
"L00863","L00863","S151",1972,"","same_text"
"L00863","L00864","S151",1972,"","same_text"
"L00863","L00865","S151",1972,"","same_text"
"L00863","L00866","S151",1972,"","same_text"
"L00863","L00867","S151",1972,"","same_text"
"L00863","L00868","S151",1972,"","same_text"
"L00863","L00869","S151",1972,"","same_text"
"L00863","L00870","S151",1972,"","same_text"
"L00863","L00871","S151",1972,"","same_text"
"L00863","L00872","S151",1972,"","same_text"
"L00863","L00873","S151",1972,"","same_text"
"L00873","L00862","S151",1972,"","same_text"
"L00873","L00863","S151",1972,"","same_text"
"L00873","L00864","S151",1972,"","same_text"
"L00873","L00865","S151",1972,"","same_text"
"L00873","L00866","S151",1972,"","same_text"
"L00873","L00867","S151",1972,"","same_text"
"L00873","L00868","S151",1972,"","same_text"
"L00873","L00869","S151",1972,"","same_text"
"L00873","L00870","S151",1972,"","same_text"
"L00873","L00871","S151",1972,"","same_text"
"L00873","L00872","S151",1972,"","same_text"
"L00873","L00873","S151",1972,"","same_text"
"L00856","L00859","S151",1972,"L00859","part_of"
"L00857","L00859","S151",1972,"L00859","part_of"
"L00858","L00859","S151",1972,"L00859","part_of"
"L00864","L00873","S151",1972,"L00873","part_of"
"L00865","L00873","S151",1972,"L00873","part_of"
"L00866","L00867","S151",1972,"L00867","part_of"
"L00867","L00859","S151",1972,"L00859","part_of"
"L00868","L00859","S151",1972,"L00859","part_of"
"L00869","L00859","S151",1972,"L00859","part_of"
"L00870","L00859","S151",1972,"L00859","part_of"
"L00871","L00873","S151",1972,"L00873","part_of"
"L00872","L00873","S151",1972,"L00873","part_of"
"L00874","L00875","S155",1974,"","same_text"
"L00874","L00876","S155",1974,"","same_text"
"L00874","L00877","S155",1974,"","same_text"
"L00875","L00876","S155",1974,"","same_text"
"L00875","L00877","S155",1974,"","same_text"
"L00876","L00877","S155",1974,"","same_text"
"L00878","L00879","S156",1975,"","same_text"
"L00878","L00880","S156",1975,"","same_text"
"L00878","L00881","S156",1975,"","same_text"
"L00879","L00880","S156",1975,"","same_text"
"L00879","L00881","S156",1975,"","same_text"
"L00880","L00881","S156",1975,"","same_text"
"L00884","L00884","S160",1975,"","same_text"
"L00883","L00884","S160",1975,"L00884","part_of"
"L00886","L00887","S162",1975,"","same_text"
"L00889","L00890","S164",1975,"","same_text"
"L00889","L00891","S164",1975,"","same_text"
"L00889","L00892","S164",1975,"","same_text"
"L00890","L00891","S164",1975,"","same_text"
"L00890","L00892","S164",1975,"","same_text"
"L00891","L00892","S164",1975,"","same_text"
"L00893","L00894","S165",1975,"","same_text"
"L00893","L00895","S165",1975,"","same_text"
"L00894","L00895","S165",1975,"","same_text"
"L00897","L00897","S166",1976,"","same_text"
"L00897","L00898","S166",1976,"","same_text"
"L00897","L00899","S166",1976,"","same_text"
"L00896","L00897","S166",1976,"L00897","part_of"
"L00898","L00897","S166",1976,"L00897","part_of"
"L00899","L00897","S166",1976,"L00897","part_of"
"L00901","L00901","S167",1976,"","same_text"
"L00900","L00901","S167",1976,"L00901","part_of"
"L00902","L00903","S168",1976,"","same_text"
"L00902","L00904","S168",1976,"","same_text"
"L00902","L00905","S168",1976,"","same_text"
"L00903","L00902","S168",1976,"L00902","part_of"
"L00904","L00902","S168",1976,"L00902","part_of"
"L00905","L00902","S168",1976,"L00902","part_of"
"L00908","L00908","S170",1977,"","same_text"
"L00908","L00909","S170",1977,"","same_text"
"L00909","L00909","S170",1977,"","same_text"
"L00907","L00908","S170",1977,"L00908","part_of"
"L00912","L00911","S171",1977,"","same_text"
"L00912","L00912","S171",1977,"","same_text"
"L00912","L00913","S171",1977,"","same_text"
"L00912","L00914","S171",1977,"","same_text"
"L00912","L00915","S171",1977,"","same_text"
"L00910","L00912","S171",1977,"L00912","part_of"
"L00911","L00912","S171",1977,"L00912","part_of"
"L00913","L00912","S171",1977,"L00912","part_of"
"L00914","L00912","S171",1977,"L00912","part_of"
"L00915","L00912","S171",1977,"L00912","part_of"
"L00916","L00917","S172",1977,"","same_text"
"L00920","L00920","S178",1980,"","same_text"
"L00919","L00920","S178",1980,"L00920","part_of"
"L00921","L00922","S182",1981,"","same_text"
"L00922","L00921","S182",1981,"L00921","part_of"
"L00927","L00926","S187",1982,"","same_text"
"L00927","L00927","S187",1982,"","same_text"
"L00925","L00927","S187",1982,"L00927","part_of"
"L00926","L00927","S187",1982,"L00927","part_of"
"L00928","L00929","S190",1983,"","same_text"
"L00928","L00930","S190",1983,"","same_text"
"L00929","L00930","S190",1983,"","same_text"
"L00931","L00932","S191",1983,"","same_text"
"L00933","L00934","S192",1983,"","same_text"
"L00933","L00935","S192",1983,"","same_text"
"L00933","L00936","S192",1983,"","same_text"
"L00934","L00935","S192",1983,"","same_text"
"L00934","L00936","S192",1983,"","same_text"
"L00935","L00936","S192",1983,"","same_text"
"L00938","L00939","S194",1983,"","same_text"
"L00941","L00941","S195",1983,"","same_text"
"L00940","L00941","S195",1983,"L00941","part_of"
"L00943","L00943","S196",1983,"","same_text"
"L00943","L00944","S196",1983,"","same_text"
"L00942","L00943","S196",1983,"L00943","part_of"
"L00944","L00943","S196",1983,"L00943","part_of"
"L00945","L00946","S197",1983,"","same_text"
"L00947","L00948","S198",1983,"","same_text"
"L00947","L00949","S198",1983,"","same_text"
"L00948","L00947","S198",1983,"L00947","part_of"
"L00949","L00947","S198",1983,"L00947","part_of"
"L00953","L00954","S202",1984,"","same_text"
"L00953","L00955","S202",1984,"","same_text"
"L00954","L00955","S202",1984,"","same_text"
"L00957","L00957","V005",1957,"","same_text"
"L00957","L00958","V005",1957,"","same_text"
"L00957","L00959","V005",1957,"","same_text"
"L00957","L00960","V005",1957,"","same_text"
"L00957","L00961","V005",1957,"","same_text"
"L00957","L00962","V005",1957,"","same_text"
"L00957","L00963","V005",1957,"","same_text"
"L00957","L00964","V005",1957,"","same_text"
"L00957","L00965","V005",1957,"","same_text"
"L00956","L00957","V005",1957,"L00957","part_of"
"L00958","L00957","V005",1957,"L00957","part_of"
"L00959","L00957","V005",1957,"L00957","part_of"
"L00960","L00957","V005",1957,"L00957","part_of"
"L00961","L00957","V005",1957,"L00957","part_of"
"L00962","L00957","V005",1957,"L00957","part_of"
"L00963","L00957","V005",1957,"L00957","part_of"
"L00964","L00957","V005",1957,"L00957","part_of"
"L00965","L00957","V005",1957,"L00957","part_of"
"L00971","L00967","V009",1963,"","same_text"
"L00971","L00968","V009",1963,"","same_text"
"L00971","L00969","V009",1963,"","same_text"
"L00971","L00970","V009",1963,"","same_text"
"L00971","L00971","V009",1963,"","same_text"
"L00971","L00972","V009",1963,"","same_text"
"L00971","L00973","V009",1963,"","same_text"
"L00971","L00974","V009",1963,"","same_text"
"L00971","L00975","V009",1963,"","same_text"
"L00971","L00976","V009",1963,"","same_text"
"L00971","L00977","V009",1963,"","same_text"
"L00971","L00978","V009",1963,"","same_text"
"L00971","L00979","V009",1963,"","same_text"
"L00971","L00980","V009",1963,"","same_text"
"L00971","L00981","V009",1963,"","same_text"
"L00971","L00982","V009",1963,"","same_text"
"L00966","L00971","V009",1963,"L00971","part_of"
"L00967","L00971","V009",1963,"L00971","part_of"
"L00968","L00971","V009",1963,"L00971","part_of"
"L00969","L00971","V009",1963,"L00971","part_of"
"L00970","L00971","V009",1963,"L00971","part_of"
"L00972","L00971","V009",1963,"L00971","part_of"
"L00973","L00971","V009",1963,"L00971","part_of"
"L00974","L00971","V009",1963,"L00971","part_of"
"L00975","L00971","V009",1963,"L00971","part_of"
"L00976","L00971","V009",1963,"L00971","part_of"
"L00977","L00971","V009",1963,"L00971","part_of"
"L00978","L00971","V009",1963,"L00971","part_of"
"L00979","L00971","V009",1963,"L00971","part_of"
"L00980","L00971","V009",1963,"L00971","part_of"
"L00981","L00971","V009",1963,"L00971","part_of"
"L00982","L00971","V009",1963,"L00971","part_of"
