"id"	"label"	"attributes.txt_length"	"attributes.publication"	"attributes.log_length"	"viz.position.x"	"viz.position.y"
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S152"	"La taverna dei destini incrociati"	98779	1973	187.78	2663.2063	3288.6946
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
"S153"	"Ricordo di una battaglia"	15654	1974	113.09	3096.8894	3315.0605
