"id"	"attributes.title"	"attributes.txt_length"	"attributes.log_length"	"viz.position.x"	"viz.position.y"
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S122"	"Senza colori"	18946	48.64	1118.054	-347.9437
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S123"	"Fino a che dura il Sole"	14692	44.54	1192.7251	-199.0425
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S124"	"Lo zio acquatico"	21396	50.6	1164.3593	-558.50055
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S125"	"La Luna come un fungo"	16925	46.83	765.08057	-173.94806
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S126"	"Giochi senza fine"	11691	40.86	1029.0035	-454.49185
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S127"	"I meteoriti"	17758	47.6	968.95233	-259.44986
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S128"	"La forma dello spazio"	15776	45.69	1176.0446	-765.56464
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S129"	"Quanto scommettiamo"	16962	46.86	1307.3851	-814.92303
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
"S130"	"I Dinosauri"	32538	57.36	1236.2319	-452.181
